source,line,section,value,category,rule,evidence,context
figures/README_fragments.md,802,Why the urban association cannot be attributed,500,self_evident,swept buffer radius,,-0.407<!--#loo.constant_500km_raw--> at 500 km: the training mean drifts away
figures/README_fragments.md,808,Why the urban association cannot be attributed,0.685,measured,inline resolver,loo.null_0km_raw,"0.685<!--#loo.null_0km_raw--> at no buffer,"
figures/README_fragments.md,809,Why the urban association cannot be attributed,0.664,measured,inline resolver,loo.null_25km_raw,"0.664<!--#loo.null_25km_raw--> at 25 km, and"
figures/README_fragments.md,809,Why the urban association cannot be attributed,25,self_evident,swept buffer radius,,"0.664<!--#loo.null_25km_raw--> at 25 km, and"
figures/README_fragments.md,810,Why the urban association cannot be attributed,-0.015,measured,inline resolver,loo.null_50km_raw,"-0.015<!--#loo.null_50km_raw--> at 50 km, which is the point where the"
figures/README_fragments.md,810,Why the urban association cannot be attributed,50,self_evident,swept buffer radius,,"-0.015<!--#loo.null_50km_raw--> at 50 km, which is the point where the"
figures/README_fragments.md,816,Why the urban association cannot be attributed,-0.091,measured,inline resolver,suite.null_operational_pu,-0.091<!--#suite.null_operational_pu-->. It is drawn on this panel and not the
figures/README_fragments.md,820,Why the urban association cannot be attributed,-0.084,measured,inline resolver,loo.null_150km_raw,-0.084<!--#loo.null_150km_raw--> at 150 km and
figures/README_fragments.md,820,Why the urban association cannot be attributed,150,self_evident,swept buffer radius,,-0.084<!--#loo.null_150km_raw--> at 150 km and
figures/README_fragments.md,821,Why the urban association cannot be attributed,-0.112,measured,inline resolver,loo.null_200km_raw,"-0.112<!--#loo.null_200km_raw--> at 200 km, so **the province-out value falls"
figures/README_fragments.md,821,Why the urban association cannot be attributed,200,self_evident,swept buffer radius,,"-0.112<!--#loo.null_200km_raw--> at 200 km, so **the province-out value falls"
figures/README_fragments.md,831,Why the urban association cannot be attributed,56,neither,no resolver and no exemption,,against the committed fold assignment puts the median cell about 56 km from its
figures/README_fragments.md,832,Why the urban association cannot be attributed,4,neither,no resolver and no exemption,,"nearest training cell, with roughly 4 percent of cells in the 150-to-200 km"
figures/README_fragments.md,832,Why the urban association cannot be attributed,150,self_evident,swept buffer radius,,"nearest training cell, with roughly 4 percent of cells in the 150-to-200 km"
figures/README_fragments.md,847,Why the urban association cannot be attributed,0.118,measured,inline resolver,loo.impervious_0km,"steadily, +0.118<!--#loo.impervious_0km--> at no buffer,"
figures/README_fragments.md,848,Why the urban association cannot be attributed,0.089,measured,inline resolver,loo.impervious_100km,"+0.089<!--#loo.impervious_100km--> at 100 km,"
figures/README_fragments.md,848,Why the urban association cannot be attributed,100,self_evident,swept buffer radius,,"+0.089<!--#loo.impervious_100km--> at 100 km,"
figures/README_fragments.md,849,Why the urban association cannot be attributed,0.063,measured,inline resolver,loo.impervious_150km,"+0.063<!--#loo.impervious_150km--> at 150 km,"
figures/README_fragments.md,849,Why the urban association cannot be attributed,150,self_evident,swept buffer radius,,"+0.063<!--#loo.impervious_150km--> at 150 km,"
figures/README_fragments.md,850,Why the urban association cannot be attributed,0.041,measured,inline resolver,loo.impervious_200km,+0.041<!--#loo.impervious_200km--> at 200 km and
figures/README_fragments.md,850,Why the urban association cannot be attributed,200,self_evident,swept buffer radius,,+0.041<!--#loo.impervious_200km--> at 200 km and
figures/README_fragments.md,851,Why the urban association cannot be attributed,0.007,measured,inline resolver,loo.impervious_300km,"+0.007<!--#loo.impervious_300km--> at 300 km, crossing zero before 400. **The"
figures/README_fragments.md,851,Why the urban association cannot be attributed,300,self_evident,swept buffer radius,,"+0.007<!--#loo.impervious_300km--> at 300 km, crossing zero before 400. **The"
figures/README_fragments.md,851,Why the urban association cannot be attributed,400,self_evident,swept buffer radius,,"+0.007<!--#loo.impervious_300km--> at 300 km, crossing zero before 400. **The"
figures/README_fragments.md,855,Why the urban association cannot be attributed,50,self_evident,swept buffer radius,,"is flat at exactly zero past 50 km for the reason panel (a) gives, so its line"
figures/README_fragments.md,859,Why the urban association cannot be attributed,95.6,neither,no resolver and no exemption,,"**The vertical line is at 95.6 km, and it stands for two numbers 1.1 km"
figures/README_fragments.md,859,Why the urban association cannot be attributed,1.1,neither,no resolver and no exemption,,"**The vertical line is at 95.6 km, and it stands for two numbers 1.1 km"
figures/README_fragments.md,861,Why the urban association cannot be attributed,95.0,measured,inline resolver,range.block_ew_km,"95.0<!--#range.block_ew_km--> km, and the half-sill range of the residual from"
figures/README_fragments.md,862,Why the urban association cannot be attributed,96.1,measured,inline resolver,range.operational_impervious_km,"an impervious-fraction fit, 96.1<!--#range.operational_impervious_km--> km."
figures/README_fragments.md,866,Why the urban association cannot be attributed,1.1,neither,no resolver and no exemption,,"1.1 km on a 500 km axis is two pixels, and a band a reader cannot see as a band"
figures/README_fragments.md,866,Why the urban association cannot be attributed,500,self_evident,swept buffer radius,,"1.1 km on a 500 km axis is two pixels, and a band a reader cannot see as a band"
figures/README_fragments.md,891,Why the urban association cannot be attributed,0.5,cited,in a draft's own exemption list,introduction/discussion: averaging-kernel sensitivity threshold,"(0.5), IMI's stated minimum viability (1) and its marginal ceiling (2), and"
figures/README_fragments.md,891,Why the urban association cannot be attributed,1,neither,no resolver and no exemption,,"(0.5), IMI's stated minimum viability (1) and its marginal ceiling (2), and"
figures/README_fragments.md,891,Why the urban association cannot be attributed,2,neither,no resolver and no exemption,,"(0.5), IMI's stated minimum viability (1) and its marginal ceiling (2), and"
figures/README_fragments.md,892,Why the urban association cannot be attributed,1.77,measured,inline resolver,dofs.cross_half,"the estimate crosses them at 1.77<!--#dofs.cross_half-->,"
figures/README_fragments.md,893,Why the urban association cannot be attributed,2.50,measured,inline resolver,dofs.cross_one,"2.50<!--#dofs.cross_one--> and 3.54<!--#dofs.cross_two--> Tg a-1, marked on the"
figures/README_fragments.md,893,Why the urban association cannot be attributed,3.54,measured,inline resolver,dofs.cross_two,"2.50<!--#dofs.cross_one--> and 3.54<!--#dofs.cross_two--> Tg a-1, marked on the"
figures/README_fragments.md,899,Why the urban association cannot be attributed,3.98,measured,inline resolver,dofs.at_5tg,3.98<!--#dofs.at_5tg--> to 22.21<!--#dofs.at_12tg-->. **The band is an input to
figures/README_fragments.md,899,Why the urban association cannot be attributed,22.21,measured,inline resolver,dofs.at_12tg,3.98<!--#dofs.at_5tg--> to 22.21<!--#dofs.at_12tg-->. **The band is an input to
figures/README_fragments.md,909,Why the urban association cannot be attributed,5,neither,no resolver and no exemption,,any individual cell is constrained. For this record none is. At 5 Tg a-1 the
figures/README_fragments.md,911,Why the urban association cannot be attributed,0.0039,measured,inline resolver,dofs.cell_median_5tg,0.0039<!--#dofs.cell_median_5tg--> and the best-observed cell reaches
figures/README_fragments.md,912,Why the urban association cannot be attributed,0.0119,measured,inline resolver,dofs.cell_max_5tg,"0.0119<!--#dofs.cell_max_5tg-->. At 12 Tg a-1, the top of the literature band,"
figures/README_fragments.md,912,Why the urban association cannot be attributed,12,cited,in a draft's own exemption list,discussion: transport error standard deviation ppb,"0.0119<!--#dofs.cell_max_5tg-->. At 12 Tg a-1, the top of the literature band,"
